Query_ID	day	month	query
394451	15	apr.	Customer has been charged service and equipment since 01/08/03 appears service was not actually connected until 25/09/03 this is based on call usage
394452	15	apr.	Rcvd letter dated 99003. Mrs bob advises she cancelled her service at tilba st 99003, but, still received an account including service and equpment past that date. On contact with ASTROCOMM she was advised account must be paid infull.etc. Mrs bob disputes ASTROCOMM policy to pay for a service after cancellation date.etc. 
394453	15	apr.	Customer has data usage dispute on their internet direct billing charges. Problem is as described on email from ASTROCOMM technical specialist allan surname35:-from: surname35, allan ssent: Tuesday, 14 October 200993:23to: ! Tech support data complaints subject: atigram pty ltd - n9907r and n9918r - s99341 - usage for Augusthello,can you please log a cato for the following customer:atigram pty ltdpo box 6252, coffs harbour, nsw, 2450.n9907rn9918rdesley - 9622cust is not happy with the usage in August - they have firewall logs.regardsallan surname35product service managementASTROCOMM internet direct/ip-wan - perth1869994
394455	15	apr.	Mr bob has temporary cable on property which has been there for 4 - 6 months. He was given reference number 99315 which i dont have any records to match. He needs to know when it will be permanently laid.
394458	15	apr.	Consultant took the wrong phone number and subsequently message did not passed to customer. When customer called back, 2nd consultant argumentative and not helpful, and when customer requested to speak superevisor, consultant hung up. Needs this fully investigated 
394459	15	apr.	Cust believe she should not have to pay for the service for both line rental and also astronet while her services is out.
394460	15	apr.	Cust advised that he was supposed to go and pick up a q00 phone and a q000 was ordered. Confusion at the post office as the order was put through and then post office did not have a q00. Cust collection arranged to joondalup post office.
394461	15	apr.	Cust called to advised that the pit out the front of his prem has still not been fixed.csu advised that it was reported about 4 months ago and we attended and put a barrier around it and it has stayed that way ever since. Cust needs this fixed asap
394462	15	apr.	Ms west has been billed for calls she did not make because a diversion was placed on her 1800 number back to her main number. The main number is being used for incomming calls only yet ms bob has been getting a bill saying she has been making outgoing calls on the phone. Ms bob has placed a fault report in under the order number s99979.
394465	15	apr.	Customer has been referred to ASTROSERVE re customer concerns with bills recd from optitel for 2002 with white pages billling for service o995199442. Customer states they have raised the issue with optitel and vodatel have referred cust to ASTROCOMM as the charges are white pages.cust wants ASTROCOMM to investigate the charges on the aaphone bills and provide cust a rebate for the charges.
394467	15	apr.	Mr boban was transfered from 991 team leader requesting a letter outlining the outstanding amount on his mobile repayment option as customer needs to make a claim with his insurance company
394468	15	apr.	Reported on behalf of v.todorovski c992 linda has had a few problems with her internet connections , in 15 minutes it cutt off 5 times , cust advised she has contacted astronet and we have tested her line everything lokks to be all ok , linda advises her equipment is all in good working order. Linda really just needs someone to take some ownership of this problem as this is costing her a fortune and when the problem is resolved she needs to be reimbursed for the full cost
394472	15	apr.	Cust was charged for repairs to service 992 and billed $283.36 fault was reported and details signed for but faults have no detail of what was done
394473	15	apr.	Customer reported a pit as fault some months ago. ASTROCOMM went tout o make the area safe and advised that they would return and the pit would have to be restored or moved to a more suitable location. Customer heard nothing more from this and now customer is having his driveway redone and is hoping that the work can coincide with this.
394474	15	apr.	Mr bobfare rang to complain that had been charged h/set rental for past 9 years & had own phone all this time.home phone is no longer with us as churned to another company.adv mr w that is shown on bill as separate item under s&e items.he wanted complaint raised & whether we would rebate h/set rental?
394477	15	apr.	Please validate 2003 nsw sydney directory as service number 9055 has been charged for 1 email business and service number has been charged for 1 other matter.
394478	15	apr.	Customer has contacted ASTROSERVE re customer concerns with his request for connection of service for 13/10 not allowing customer to call std, mobile and idd as of tda ie 14/10 referring to the following order: cust: mrs bob sanchez type: cony appl date: 13/10/97999002 seg type: ert serv type: l seg stat: 90 crd: 13/10/0990:00 serv: 9707 cabinet no: inplace no : class: project : tcd: 13/10/0995:0998:00 service name : mrs bob sanchez crn: 99276 billing: u billing period: bprc: hierarchy pt : 990990cust has asked for ASTROCOMM address of his connection/access immediately.
394480	15	apr.	Cust sent letter to ASTROSERVE with complaint about install delay (see alpha order# 99238). Complainant claims she/husb were building new home and rang ASTROCOMM on 08/09/03 to connect landline on 03/10/03. She states she/husb advd consultant that internal wiring was completed. She also claims at time of call she was offered 2nd line with free connection and half price rental for a year which she stated was declined at time of call but later accepted (she states she was given 4599125). Complainant further alleges she then recd call from ASTROCOMM advising no available lines therefore ASTROCOMM could not offer free 2nd line connection and also advd there would be a delay with 1st line and ASTROCOMM provided them with interim. Complainant further states as house was not completed she changed connection date to 17/10/03 and contractors attended premises on 06/10/03. Mrs bob claims contractors advd her pit and lines were in situ all along. Complainant upset and feels ASTROCOMM should have known lines were in pit and there should not have been a delay after 17/10/03 and also that she/husb should have been able to have 2nd line.
394481	15	apr.	Cust is very dissatisfied as she alleges is not receiving her emails on time which she states she reported to astronet technical support via astronet cable username [b_kkbob@astronet.net]. She claims the service is very unreliable and she wants a credit adjustment on her account.
394482	15	apr.	Escalation to level 3
394486	15	apr.	TIA level 1 complaint no ref # 03/999 cust has contacted ASTROSERVE via TIA to lodge complaint re : alledged misinformation provided by dealer phone zone in relation to contract details for new lg handset. Cust claims that on 06/10 attended phone zone in robina and arranged to transfer mobile service from optitel to ASTROCOMM to purchase new lg mobile handset. Cust claims that signed contract for a 12 month plan. Cust claims that after 2 days received bill and had been set up on a 24 month contract. Cust claims that was referred back to dealer and claims was advised that contract could be cancelled if he went onto a $20 per month plan which would also allow him to transfer service back to horizon.cust claims that left handset with dealer on advise that contract wuld be cancelled. Cust claims that has now found out that contract has not been cancelled so has recontacted dealer who has advised that contract cannot be cancelled. Custis dissatisfied that has now been left with a 24 month contract he did not request and no handset.
394488	15	apr.	Elizabeth called as was not happy that was unable to pay by credit card at the p.o. /// acting p.surname24 cmsn 1819925
394489	15	apr.	DSL acct # 9924 user name gbatten1 cust requesting compensation for loss of business due to e-mail outages for sept and oct 2003. Given 50% off 1 mnths sub fee. Cust still wished to pursue further.
394490	15	apr.	Customer transferred accounts to single bill and cannot identify that he has received the proposed discounts to his bill. He needs an explanation of the account and the product offer.
394492	15	apr.	No cidn numbertracy is at phone zone (a97n) with a faulty nokia 6100 that has been repaired 3 times. The faults are calls dropping out and coverage problems poor reception.
394493	15	apr.	Cust advised had ASTROCOMM contractors working on her footpath and they have left the biggest mess all the ground is dug up and no grass has been put back. They have left empty drink cans and rubbish in her yard. And the sprinkler system has been damaged also. She cant even see the sprinklers cause their is a mound of sand on there instead.
394496	15	apr.	Mr bob has had an interim service for approx. 3 months. Whilst he has a working service he wants to know when his home phone will be working
394500	15	apr.	TIA level 1 complaint 03/999customer has been referred to ASTROSERVE re cust concerns with ASTROCOMM refusal to accept cust cancellation of plan at no cost to customer referring to the following :cust states he accepted mobilenet pbob@ $30 per month with cust own handset on 19/9 and cust h/set has ceased to work since the last week and customer has been advised his phone needs a $150 software upgrade which cust cannot afford.cust has been into ASTROCOMM dealer, phone zone, hobart with his concerns and customer has been advised the cheapest option was $20.00 per month extra for a new handset over a 2 year period. Cust wants ASTROCOMM to cancel the plan at no cost or provide a new handset to cust within the $30.00 per month commitment to ASTROCOMM which cust states can be achieved if cust downgrade the plan and provide cust with a cheaper handset option.
394503	15	apr.	Customer is dissatisfied in having a fault restored, about 4 months ago a temporary line was put in the house and has not yet been removed, customer is expressing concern for her childrens safety, the children may trip over it, as the cable comes through the fron door into the sons bedroom.
394505	15	apr.	Level 3 fault.
394506	15	apr.	S/w denice who advised made a call previously as was concerned over amount of bill totalling $102.90. Denice said she spoke to and was told to pay only $50.75 as her bill was incorrect. She advised that she should now not have to pay the rest of her bill. /// acting mgr p.surname299819925
394508	15	apr.	Customer needs to complain about the new look bill. He says that it is a waste of paper and feels we should take example from other companies who have a minaturised bill.
394510	15	apr.	Customer rang in to advise he called dial before you dig and received plans. 09/10/03. Followed plans, hand dug, but cable cut near the elevated cable joint. Black cable. Half way up from road to residence. Left hand side. Customer advises this is not his error as the plans were followed correctly.
394513	15	apr.	Account keeping records. Details they put in the system are incorrect, ie. Dates. Getting discounts was a hassle.
394516	15	apr.	Because i requested to speak to a supervisor and she said there wasnt one. She didnt resolve my query to my satisfaction. She wouldnt listen to what i was saying, so i asked her to put me on to a supervisor and she said one wasnt available. (gentleman wouldnt go into detail what his query was).
394519	15	apr.	New conn order 99049. Cust upgrading from incontact to full service. Tcd 13/10/0996:30-07:00 but was late & did not connect until 14/10/0997:56. Cust very unhappy with delay.
394520	15	apr.	Level 3 fault
394521	15	apr.	Level 3 fault
394522	15	apr.	Cust sent in fax requesting t canx the bold type and claims rcvd bill charges for bold type and is not willing to pay for this. Plis investigate.
394523	15	apr.	Mrs bobt zoontjens is very upset as she claims her ex-husband, mr bob zoontjens, has been receiving her bills associated with account. She states her billing address is ridgewood wa 6030. She alleges she specified the above address for billing when her service was connected. She claims her bills were sent in error to her ex-husbands address at wa 6025. She claims she has made several inquiries to the billing area without being able to resolve the matter and she wants an explanation.
394525	15	apr.	Please issue compensation forms to customer. Email address cannbob@astronet.net.ua customer uses service for network it is imperative that this service email is work to the stardard. Customer understands that there is a problem adviced cust compensation forms for loss of business will be sent.please arrange as soon as possible. Cathy surname39
394527	15	apr.	TIA level 1 complaint chantelle has called from lee stephens electorate office, sa as per their referral to the TIA on behalf of mr bob wayne wilson and asking ASTROCOMM to contact the customer on 1899206 in relation to cust concerns with ASTROCOMM credit management actions on service ie disconnection of their service 5299586 which cust does not agree with stating he does not owe the monies to ASTROCOMM from this account as cust believes its a prepaid service. Cust further states he has no previous accounts owed to ASTROCOMM.
394529	15	apr.	Customer has complained to federal mp mr bob baldwin that his servic is continualy going out of order & needs a perminant fix as soon as possible
394531	15	apr.	Anastasia advised open pit at the front of property was reported in January 2003 a barrier was placed around it & nothing else has been done about it. She advised the pit is filling up with water when it rains which effects her service with noise. This has happened frequently & needs this to be resolved.
394533	15	apr.	Customer advised that about 6 months ago ASTROCOMM replaced 2 sockets in customer premises and the job wasnt not done correctly and sockets left not working and now the customer wants those 2 tksk working
394534	15	apr.	Cust claims they have been charged for dir charges for # which does not belong to them and rqst for a credit. Cust also complains of dir charges phone # 3 which they never auth. Plis investigate.
394536	15	apr.	Customer called to inform that the payment details of her ASTROCOMM account has been sent out to a third party. ( e.g. The name of company who pays the a/c). She feels it is a breach of her privacy and wants a privacy manager to call and explain why this kind of information was sent out.
394540	15	apr.	User name interfacebobovia customer called ASTROSERVE complaining about the performance of his astronet e-mails, customer said that for the last week customer is not able to send or receive e-mail, customer alo complaining about waiting on hold for over 20 mins each time he is trying to contact 999 to advise them of the problem. Customer is not happy and wants to be contacted asap.
394542	15	apr.	Poke to mark who was upset about short duration calls that divert to his mobile. Cust runs a taxi service & number is always on divert. Cust says that he gets dropouts because people ring from public phone boxes & dont put enough money in so that the call drops out by the time it diverts. Cust wants ASTROCOMM to fix this, i told cust i would dispute calls less then 0.08sec on jan a/c as cust first told me that it started to happen in dec02. When there was a fault. I told cust that he choses to use divert service & the servic e is working, not ASTROCOMMs fault that people dont put enough money in public phone boxes.
394544	15	apr.	TIA level 1 complaint 03/990 customer called ASTROSERVE via the TIA complaining about astronet dil performance, customer said that hed problems with all day today and he called tech support and they could not help him, customer was asked to visit the web page to advise him of any outages and when it going to be fixed. Customer wanted to registered his complaint of desatisfation
394545	15	apr.	Seq 9913 case 03/998 - customer has not received local call iteimsation. Please send this data.
394546	15	apr.	Level 3 fault
394548	15	apr.	The cusotmer called in to report a fault on 13/10 and she advised tha consultant shewas calling form a prepaid vodatel mobile and she was advised it was a free call but this was incorrect and the call cost to the cusotmer was $5 and the cusotmer needs to know if she can receive a rebate for this
394549	15	apr.	TIA level 1 complaint 03/997.cust is very dissatisfied as she claims she is experiencing a data transmission fault which she state she reported on her service number. She alleges calls drop out frequently when she uses a modem on her line to connect to the internet. She claims she has made numerous inquiries to the faults area without being able to resolve the matter.
394550	15	apr.	Credit managementb recoveries arthur. Customer called re letter received from dunn & bradstreet (letter dated 19/09/2003) customer called dunn & bradstreet who advised customer to call ASTROCOMM regarding what the debt was for. I have explained to customer what the charges are for (charges relate to & 9054 which should of been cancelled around October of 2002 ) customer no longer using this number on letter heads or other office stationary was only used for marketin/promotion items about 2 yrs ago. Customer needs the charges withdrawn.
394552	15	apr.	Miss khalil advised that she has a rental premises and her tenant had work done he her service on 16/09/99 and was advised the fee was usally $150.00 but advised could negoTIAte a fee of $100.00 if paid in cash. Miss khalil advised her tenant paid the fee and was given a invoice form and to collect money from miss khalil. When miss khalil rang ASTROCOMM was advised this work was done by contractors and where surname30 and advised payement was not asked for up front. Then was advised work done by ASTROCOMM and was advised payement not asked for up front. Miss khalil advised that she has the invoice and is willing to fax this to ASTROCOMM so it can be investigated
394554	15	apr.	Jeff is concerned about charges on his bill when he moved
394555	15	apr.	Not happy with service
394556	15	apr.	TIA level 1 complaint 03//991 customer called ASTROSERVE via the TIA complaining about astronet customer service, customer that he has a prepaid home service and he wants to connect DSL service on his line, customer called astronet DSL sales and he was advised that before they do anything customer has to change from prepaid home phone to post paid home line, customer is not happy stating that if he change his service and pay connection charges there is no guarantee that he can have DSL, customer needs to know now if he can have DSL or not before he upgrade his service and pay connection charge.
394561	15	apr.	Mrs bob is building a new house at 8 moretti ave surname69s lake the pit is in the driveway leading to the garage. The pit lid is bkn. The cust hasnt moved into the house. Has been advised that the pit lid needs to be stronger than the one that is there. Is not prepared to pay a fee for some thing she feels is not their responsibilty & shouldnt have been there.
394565	15	apr.	New conn order 99970. Cust was not aware it was already connected as there is no sockets or wiring. Neighbour (and contact point) greg withers comfirmed there has never been a connection before.
394566	15	apr.	Customer is not happy with service being down from 9/10 and still not restored.linesman has been to premises on 8/10 and again on the 13/10 but service not restored.customer has not been advised as to what is happening and needs to be rebated on line rental.
394569	15	apr.	Customer is expressing dissatisfaction, after last months bill when she was overcharged, she made a record of each call she made this month, and has been overcharged again.
394574	15	apr.	Cust is disputing a notice he alleges he received from a collection agency to pay $323.05 as he claims the service was never connected through ASTROCOMM and he claims they are not liable to pay the bill associated with account number. He claims he has made several inquiries to ASTROCOMM without being able to resolve the matter.
394575	15	apr.	TIA level 1 complaint cust rang ASTROSERVE referred by the TIA in regards to a credit management letter that he claims he received from nixon roberts in regards to a request that he claims he put in to have a service connected. Cust claims that he was asked at the time as whether he accepted for a credit check to be done in order to be able to have his service connected. Cust claims that he advised the consultant that he did not want to do a credit check and therefore claims that he requested for the application to be withdrawn. Cust however claims that he has received a letter from nixon roberts with a reference number 17 advising him that a credit check was done through baycorp advantage limited. Cust feels that his privacy has been breached, as he claims that he did not authorise for a credit check to be done and therefore needs to have the matter investigated. Cust feels that ASTROCOMM should withdraw any records through baycorp advantage of his application and feels that he should be compensated. Cust however has requested that a response be provided to him in writing. ChrisTIAn.ASTROSERVE. 
394576	15	apr.	Customer has called re caller id several times and has been told cannot have - checked start and this is so - she said a neighbour who is in the same street has it and she said why cant she we come out of the same cable - she req that i log a complaint
394578	15	apr.	Cust is very disstisfied as she claims she has not been able to receive email since 24/09/03, which she states she reported to astronet technical support via DSL account username [lowbob@astronet.net]. She alleges to have made numerous inquiries to technical support without being able to resolve the matter and she claims the service is very unreliable.
394579	15	apr.	Sharron isnt happy about having to pay fee for service to get a diversion activated to their service. There wasnt a ASTROCOMM fault on the line so a fee of $220 is applied when a diversion is requested.
394582	15	apr.	TIA level 1 complaint ref: 03/994re: account number mrs bob called in relation to the above account. Mrs bob has advised ASTROCOMM that she has a life threatening medical condition and is experiencing some financial difficulty at the moment. Cust said she intends to pay her account but she is unable to commit to a specific payment plan because of her current (medical) condition.
394584	15	apr.	TIA level 1 complaint 03/999 cust has contacted ASTROSERVE via TIA to lodge complaint re credit management action taken on oustanding account $146.90.cust claims that is dissatisfied that has been advised that has to pay outstanding amount in full to avoid disconnection. Cust claims that had made payment arrangement to pay $50 fortnightly off account from 11/09 but was only able to afford to pay $40 which was paid on 09/11. Cust claims that her servcie has now been restricted to cmlo and has been advised as per above that now needs to pay o/s amount in full which cust claims that cannot afford.
394586	15	apr.	Angela upgraded mobile service on 19/08/2003 at mobile shop surname70e park (2k2s). Angela was not advised of st aff mobile repayment option and the credit that is applied in relation to the staff offer. Angela was advised that the reoccuring fee was $6 however has discovered that the charge is $6.65. Angela is not happy with the time taken to upgrade and was also asked if she had looked up the staff plan on e-source.
394588	15	apr.	Customer attended phone zone myer centre to purchase a nokia 3650 on an $80 plan with $80 of included calls and no phone repayments. The consultant advised the customer that that particular phone was going to be made illegal and offered the nokia 6100 on a $60 plan also including $60 of calls and no mention of a phone repayment. The customer was very up set to receive and account informing of and extra $41.63 per month for the handset.
394591	15	apr.	Mr bobges he was contacted by ASTROCOMM approx 03/10/2003 regarding the benifits of ASTROCOMM. Cust advised he did not wish to discuss the matter over the phone, but wld prefer someone to visit the premises. Cust states he was told someone wld be attending 07/10/03 but states no one arrived, and at no point was he contacted to be advised that noone wld be attending. Cust not happy at level of service recieved, and wishes to re schedule for another appt to discuss the benifits of ASTROCOMM.
394592	15	apr.	Ms laura williams is enquiring about the outgoing call charges she has been charged for from the period of 13/08-16/08 when she reportedly called ASTROCOMM to advise she was having a problem with her internet connection. As advised to ms bob we have no record of a fault on this service or other service at premises () stating that she was having connection problems or even a line fault.she said a contractor came out and fixed the problem.she also wasnt very impressed with the sales consultant that first took this call as he told me, that she was rpting a nsy line.
394593	15	apr.	Cust has both DSL a/c 9929 & astronet home a/c ssw9911, unable to check emails in either astronet.com or webmail thru ASTROCOMM.com, can send sometimes but cant receive at all, business depends on service, unable to service customers impacting on business for last 8 days. Need service up & running asap. Cindy perfect 
394597	15	apr.	Cust canx listing and still being charged for it. Cust rqst the charges to be removed and listings to cancelled. Plis investigate.
394601	15	apr.	Customer needs to have default listing be removed as calims never could pay the account as on 3 monthly billing but no records of customers calling in wanting to make a ptp.
394606	15	apr.	Astronet username r-swatersoncust upset at ongoing issues regarding problems with her astronet service. She advised he problems range from difficulties connecting to the internet, to not receiving her emails. She advised has also been forces to reset her password on two occasions due to authentication issues at the ASTROCOMM end. Cust not happy at the level of service being provided and in particulat that it has been ongoing for several weeks.
394607	15	apr.	Customer denys all knowledge of high usage in month of August. Has data transfer of 99 meg high days Saturday 16 aug 17 aug sat 23 aug high proportion is download. Cust unhappy that i am unable to provide more detailed breakdown of usage. Ie sites visited. Cust has checked with users and they deny downloading these amts. Mark press 
394609	15	apr.	TIA level 1 complaint 03/993.cust alleges he is experiencing intermittent call drop outs which he states he reported previously via fault reference s99458. He claims he was advised the fault was in their commander system or internal wiring. He alleges he changed the phone system four times and upgraded the internal wiring and he advises the fault was fixed, but he claims the fault recurred after heavy rain. He believes his company incurred significant costs to upgrade their phone system and internal wiring which he claims was not necessary under the circumstance since the fault recurred after wet weather.
394613	15	apr.	TIA level 1 complaint cust rang ASTROSERVE referred by the tio, as feels that he has not received the pensioner concession discounts that he feels he should be entitled to and therefore needs to have the matter investigated. Cust claims that he has had the matter explained to him and claims that he has been advised that he has received the discounts that he is entitled to, but claims that he is still not satisfied and therefore needs to have the matter investigated. ChrisTIAn.ASTROSERVE. 
394618	15	apr.	TIA level 1 complaintre: account number 995710 (refd)mrs bobers called to dispute the outstanding debt because she believes she is not liable for the charges (private equipment - calls to alarm system) and she has raised the matter with her landlord who refuses to pay the account. Mrs bob has requested an incontact service until this matter is resolved because she is single mother who is 6 months pregnant and also has a 9 yr old daughter at home. 
394620	15	apr.	Customer has data usage dispute on their internet direct billing charges. Problem is as described on email from ASTROCOMM technical specialist tony bob surname21:-------------from: bob surname21, tonysent: Tuesday, 14 October 20099:12to: ! Tech support data complaints subject: the armidale school; fleximax number: ; fnn: n9957r; service+ ctr: s99465 hi,i have a complaint from martin levins of the armidale school re the data utilisation increasing. A quick investigation revealed two things.there was a virus-block access-list put on this client which was removed on the 10th of September. The custdata graphs clearly show this.the client had 512 addresses that were configured to go down his link that he did not know about. We failed to pick this up in the first instance.the various texts demonstrates the effect of the extra addresses. In a nutshell prior to the blaster attack this service was doing some 40 - 50 kbits/sec (almost 2 meg bytes every 5 mins). Basically the greatest problem here is the unused addresses. Yesterday after deleting the unwanted routes the traffic dropped from 600+ kbits/sec to less than 50 kbits/sec. A drop of 15 - 20 megabytes per 5 minutes prior to an access-list being applied. The above texts show the effects the graphs demonstrate the effects of the access-list being applied and the removed also the effect of the changes made yesterday. The route changes were made at about 14:20 the access-list at about 14:40.this clearly show the need for us to check each client for unused routes.client details:client : the armidale schoolcontact : martin levinsphone : 9906 (9153 a/h)e-mail : postmabob@as.edu.aufleximax number : fnn : n9957rservice+ ctr : s99465 please contact me should you need more details. Regards,tony bob surname21 in & internet serviceproduct service management network services
394621	15	apr.	Sold debt customer has advised that ASTROCOMM have made an error and have connected her personal details to a mobile account she does not own. The customer needs this error corrected as it is restricting her from connecting any other services.
394623	15	apr.	Mr bob tuckett is very dissatisfied as he claims an outstanding debt was registered in his name that belonged to the new tenant, mr bob barrett, associated with account number. He states he disconnected the account when he moved and he claims ASTROCOMM reconnected the line in his name for the new tenant with reference to service number. He advises he received a letter concerning ASTROCOMMs final credit campaign and was told his name is on the bill, but he is not the legal lessee.
394624	15	apr.	Seq 9916 case 03/998 - customer disputes 1900 call made on 18/08/03. Provide 1900 raw call data and local call itemisation for this date.
394626	15	apr.	Customer was advised if ported 9964 would recieve a $120 port in credit for both 12 months, this had not been added and customer was advised so. Could not be done as customer signed on $20 plan. Eligibility is to port on a $30. Customer felt had been mislead.bob@ncrt
394627	15	apr.	Cutomer reports he dug up phone line 2 weeks ago and a temp conection was made but no one has been back since. Customer needs the matter resolved as hole causing a danger
394628	15	apr.	Kana case 9987 email address page: small business enquiries enquiry: please provide more info and pricing on 1300 and 1800 numbers. Is 1397 available? Like to be contacted: yes-email email address: contact phone: name: leba dear leba, thank you for your email dated 1/9/03, regarding priority 1300 and freecall 1800 numbers. Leba, to set up a 1300/1800 service the connection fee is $99 with the monthly service rental of $27.50. For information and charges regarding priority 1300 and freecall 1800 numbers, please refer to the following url and select section 11. Please be aware, this document is lengthy and i apologise for any inconvenience this may cause. Http://www.ASTROCOMM.com.au/sfoa/sfoaindx.cfm leba, if you wish to proceed with this application, please contact 990 and a customer service representative who will be able to assist you with submitting your request. Prices quoted in this e-mail are correct as at 02/09/03. Prices may change at any time. All prices include gst. Leba, the number that you had enquired about is not in a valid number range. The release of number ranges is outsidoutside ASTROCOMMs control. If the customer requires more information about number ranges please refer them to the bobovian communications authority (aca) thank you for using ASTROCOMM online services. Please do not hesitate to contact us on 990 or via www.ASTROCOMM.com if you require further information or assistance. Yours sincerely, sandra cole ASTROCOMM representative 
394630	15	apr.	Mr bobcourt rang on 10th October to report his phone out of order. He explained to consultant that it was not the phone at fault that it was the line. Consultant explained to do 1x1 as could be $100 fee for service if prv equip. Customer said it was not equip had to be the line. Customer disconnected the equip and then rang his number and it was coming up engaged so he new it was the line.because consultant would not listen to customer they made an appt which was at the earlies Tuesday 14th October.cust had no mobile or other contact number and his wife was at home all that time with a new baby and eventually when the appt was ready the tech found the fault outside in the street he did not have to come to the customers residence. Customer is angry that no one would listen to him and iff they would have he could have had his faulty attended to earlier by a sg commit and he would not have had to wasted time doing 1x1 and ringing back the next day.
394631	15	apr.	Customer reports lives on low side of road and stormwater comes down phone cables and undermining foundations of home. Needs it fixed plaese asp
394634	15	apr.	TIA level 1 complaint (03/995) complainant rng ASTROSERVE via TIA with complaint about not being able to access emails (cable acct# 995020). Complainant claims for about 5 days she has not being able to access emails and is becoming increasingly frustrated with astronet. Complainant further states she has contacted tech support numerous times but staff allegedly unable to provide etr. Complainant also wants to know why astronet dont offer back-up support when service goes down.
394635	15	apr.	Order 99040.mr bobine has expressed disatisfaction with the way the permanent connection was achieved for this order.says that he was offered an afternoon appointment between 12:00 and 14:00 pm and had arranged time off from work to be there, and then on the day recieved a call from the ct. Mr bob claims the ct advised that he could only be connected in the am and to arrange access or may not be connected that day.mr bobine claims had to leave work for the day and lost a day as a result of ASTROCOMMs failure to keep appointments and he wants to be compensated for this.says the ct even wired the fnns to the incorrect sockets and had to call sales to have them rectify, and he is very disappointed with ASTROCOMMs performance in this issue.
394637	15	apr.	Was in her mothers name (margaret kavanagh). Arrangements were made to relocate with new no during this process the no was disconnected in error and has been reconnected in traceys name (inv ) - details are not accurate -. Tracey has spoken with ASTROCOMM previously and was advised would be fixed. Moveit could not assist and suggested customer call back later - tracey felt that because it was our problem she should not have to keep calling back (taking up her time etc) in order to fix. I tried again with moveit but they again advised cld not do anything at this time due to systems problems. I advised her to try again later & that all i could do at this stage was lodge a complaint for her. If there is anything we could do to get this sorted out as quickly as possible as the customer is in process of relocating. 
394638	15	apr.	Customer purchased a car kit & nokia handset & was advised in error by dealer that external aerial also available with equipment, dealer willing to accept equipment back & re contract with ASTROCOMM.
394642	15	apr.	Cust not happy that we will not upgrade from cmlo to std access as feels that is ASTROCOMMs fault that she has a bad credit rating. Cust advised that used to work for ASTROCOMM and had a compensation claim that took too long to get relsoved and left her without an incme.after investgtn advised to cust that unable to upgrde and that does hve option of using another company for std calls.cst accepted this but advised wld like formal complaint lodged.cust also accepted that complaint would be issued and then closed. Sc bec 
394644	15	apr.	Please contact cust per request from belisa mo(rep) in regards to there entry that is inncorect it has not been made clear if there is a compensation claim or not.please investigate & resolve
394646	15	apr.	O/n 99195dap. 02/10/03ced. 08/12/03lisa goodier has logged a complaint regarding the length of the delay with having her phone line connected. She is very upset because she advised she has just moved into her new house and her work is from home via computer remotely accessing work from head office. She advised that she will not be able to do her work and has been told by the company that they will not be able to employ her. She was relying on this work to pay for the new house and now does not know what she is going to do because she claims she will have to leave the house as cannot pay for it.
394647	15	apr.	Customer had cable connection booked in for 18/09/2003. Tech came and needed to do extra work to get outlets installed. This was at no additional cost to customer and customer aware of this. Field liason were unable to contact customer to rescheudle as couldnt get in contact with customer. Customer has rung up querying that tech advised would be back on 7/10/03 to complete job. There are no notes on cable account to support this so customer needs to be scheduled in to calendar as normal. Next appointment wouldnt be till 22/10/03. Customer not happy as waited on 7/10/03 and has decided to cancel order but wanted to lodge formal complaint. Cable acc: 9917
394648	15	apr.	Cust rng to follow up on a call he made a couple of days ago - he says he has 3 times this year recvd letters accompanying his bills advising promotions that were out-of date or invalid - he had rung and spoken with a sorena who promised to lodge a complaint and that someone would ring him within 2 days to discuss further. Cust says no-one has called him and he has taken time out to ring ASTROCOMM to again make sure complaint is lodged - cato complaint captured.cust cust has sent copy of brochure - the brochure acco n mpanied his bill for - follow-up to be done. Cp /. Alex lis stl 
394651	15	apr.	Mrs bobedy called to advised there was a ASTROCOMM trailer with cables out the front of the cust prem for over a12 months/ cust advised spoke to a a few ASTROCOMM works about the fault witht he cable/ cust advised the fault had being closed off/ cust advised there was 3 detective police men at cust premis at 8.00 pm questioning them abou the trailer that was missing /
394653	16	apr.	Cust rang req to lodge a cato complaint about thm101. Cust advised me that she was trying to get in contact with her mother, who is elderly, it was urgent. Her mother was on a call, and she has 101. So every time the cust called this number it would go to thm101. Cust was apalled at this.
394655	16	apr.	Cust states that her pensioner concession was removed from her accounts with out permission & now she needs the discount to be re-applied & credited.
394656	16	apr.	Cust states that he has been billed for numerous 1902 information calls that he did not make. Cust claims that he was not in his premises at the time/dates of these calls.*please note, accounts now archived & i am unable to dispute calls - have set follow up & will do this when accounts accessable*
394661	16	apr.	Note receved from cust returning account 9399449900 bill q99952-0 and stating she will not be paying this bill because she sent a letter to cancel this connection months ago.
